id,user,session_identifier,type,laboratory,reservation_start,use_start,utc_use_end,reservation_start_timestamp,use_start_timestamp,utc_use_end_timestamp,time_to_start,highest_position_in_queue,duration,timezone_minutes
1566,Equipo3_3,Confidential,realtime,fpga altera,2022-12-01T02:18:11,2022-12-01T02:18:15,2022-12-01T02:19:28,1669857491.0,1669857495.0,1669857568.0,4.0,0,73.0,300
1567,Equipo3_3,Confidential,aggregator,fpga altera,2022-12-01T02:19:23,2022-12-01T02:19:27,2022-12-01T02:20:09,1669857563.0,1669857567.0,1669857609.0,4.0,0,42.0,300
1568,Equipo3_3,Confidential,realtime,fpga altera,2022-12-01T02:19:24,2022-12-01T02:19:26,2022-12-01T02:20:09,1669857564.0,1669857566.0,1669857609.0,2.0,0,43.0,300
1569,Equipo3_3,Confidential,aggregator,fpga altera,2022-12-01T02:21:49,2022-12-01T02:21:53,2022-12-01T02:23:07,1669857709.0,1669857713.0,1669857787.0,4.0,0,74.0,300
1570,Equipo3_3,Confidential,realtime,fpga altera,2022-12-01T02:21:50,2022-12-01T02:21:52,2022-12-01T02:23:05,1669857710.0,1669857712.0,1669857785.0,2.0,0,73.0,300
1571,Equipo3_3,Confidential,aggregator,fpga altera,2022-12-01T02:25:41,2022-12-01T02:25:48,2022-12-01T02:26:36,1669857941.0,1669857948.0,1669857996.0,7.0,0,48.0,300
1572,Equipo3_3,Confidential,realtime,fpga altera,2022-12-01T02:25:42,2022-12-01T02:25:47,2022-12-01T02:26:30,1669857942.0,1669857947.0,1669857990.0,5.0,0,43.0,300
1573,Equipo3_3,Confidential,aggregator,fpga altera,2022-12-01T02:27:33,2022-12-01T02:27:40,2022-12-01T02:29:02,1669858053.0,1669858060.0,1669858142.0,7.0,0,82.0,300
1574,Equipo3_3,Confidential,realtime,fpga altera,2022-12-01T02:27:33,2022-12-01T02:27:39,2022-12-01T02:29:02,1669858053.0,1669858059.0,1669858142.0,6.0,0,83.0,300
1575,Equipo3_3,Confidential,aggregator,fpga altera,2022-12-01T02:30:43,2022-12-01T02:30:48,2022-12-01T02:32:31,1669858243.0,1669858248.0,1669858351.0,5.0,0,103.0,300
1576,Equipo3_3,Confidential,realtime,fpga altera,2022-12-01T02:30:43,2022-12-01T02:30:47,2022-12-01T02:32:30,1669858243.0,1669858247.0,1669858350.0,4.0,0,103.0,300
1577,Equipo3_3,Confidential,aggregator,fpga altera,2022-12-01T02:37:02,2022-12-01T02:37:06,2022-12-01T02:38:30,1669858622.0,1669858626.0,1669858710.0,4.0,,84.0,300
1578,Equipo3_3,Confidential,realtime,fpga altera,2022-12-01T02:37:03,2022-12-01T02:37:06,2022-12-01T02:38:29,1669858623.0,1669858626.0,1669858709.0,3.0,0,83.0,300
1579,Equipo3_3,Confidential,aggregator,fpga altera,2022-12-01T02:46:38,2022-12-01T02:46:42,2022-12-01T02:47:39,1669859198.0,1669859202.0,1669859259.0,4.0,0,57.0,300
1580,Equipo3_3,Confidential,realtime,fpga altera,2022-12-01T02:46:39,2022-12-01T02:46:42,2022-12-01T02:47:35,1669859199.0,1669859202.0,1669859255.0,3.0,0,53.0,300
1581,Equipo3_3,Confidential,aggregator,fpga altera,2022-12-01T02:50:42,2022-12-01T02:50:49,2022-12-01T02:52:06,1669859442.0,1669859449.0,1669859526.0,7.0,0,77.0,300
1582,Equipo3_3,Confidential,realtime,fpga altera,2022-12-01T02:50:43,2022-12-01T02:50:48,2022-12-01T02:52:03,1669859443.0,1669859448.0,1669859523.0,5.0,0,75.0,300
1583,Equipo3_3,Confidential,aggregator,fpga altera,2022-12-01T02:54:56,2022-12-01T02:55:02,2022-12-01T02:56:18,1669859696.0,1669859702.0,1669859778.0,6.0,0,76.0,300
